Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1693344,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1695172,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1706715,00000312,false,Rx,0,8,00,10,8F,06,00,FF,00,07,
1706959,000003F3,false,Rx,0,8,5C,66,0D,8F,FF,7F,00,80,
1707873,000003F3,false,Rx,0,8,5C,66,0E,90,FF,7F,00,80,
1708108,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1709708,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1711526,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1713345,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1715163,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1716772,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1726712,00000312,false,Rx,0,8,00,10,8F,07,00,FF,00,08,
1726955,000003F3,false,Rx,0,8,5C,66,00,82,FF,7F,00,80,
1727870,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
1728105,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1729695,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1731523,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1733342,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1735170,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1746753,00000312,false,Rx,0,8,00,10,8F,08,00,FF,00,09,
1746997,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1747910,000003F3,false,Rx,0,8,5C,66,04,86,FF,7F,00,80,
1748146,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1749735,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1751564,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1753383,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1755202,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1766671,00000312,false,Rx,0,8,00,10,8F,09,00,FF,00,0A,
1766915,000003F3,false,Rx,0,8,5C,66,05,87,FF,7F,00,80,
1767827,000003F3,false,Rx,0,8,5C,66,06,88,FF,7F,00,80,
1768074,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1769664,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1771482,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1773302,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1775130,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1776679,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1786708,00000312,false,Rx,0,8,00,10,8F,0A,00,FF,00,0B,
1786952,000003F3,false,Rx,0,8,5C,66,07,89,FF,7F,00,80,
1787865,000003F3,false,Rx,0,8,5C,66,08,8A,FF,7F,00,80,
1788101,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1789690,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1791520,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1793338,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1795156,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1806707,00000312,false,Rx,0,8,00,10,8F,0B,00,FF,00,0C,
1806952,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1807188,000003F3,false,Rx,0,8,5C,66,09,8B,FF,7F,00,80,
1807869,000003F3,false,Rx,0,8,5C,66,0A,8C,FF,7F,00,80,
1808105,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1809696,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1811526,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1813344,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1815162,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1826713,00000312,false,Rx,0,8,00,10,8F,0C,00,FF,00,0D,
1826957,000003F3,false,Rx,0,8,5C,66,0B,8D,FF,7F,00,80,
1827870,000003F3,false,Rx,0,8,5C,66,0C,8E,FF,7F,00,80,
1828105,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1829705,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
