Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1288638,00000312,false,Rx,0,8,00,10,8F,0A,00,FF,00,0B,
1288891,000003F3,false,Rx,0,8,5C,66,07,89,FF,7F,00,80,
1289804,000003F3,false,Rx,0,8,5C,66,08,8A,FF,7F,00,80,
1290041,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1291630,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1293449,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1295278,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1297096,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1308606,00000312,false,Rx,0,8,00,10,8F,0B,00,FF,00,0C,
1308859,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1309096,000003F3,false,Rx,0,8,5C,66,09,8B,FF,7F,00,80,
1309767,000003F3,false,Rx,0,8,5C,66,0A,8C,FF,7F,00,80,
1310004,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
1311605,000002A0,false,Rx,0,8,00,6A,8C,00,80,FF,7F,21,
1313423,000002A0,false,Rx,0,8,00,6B,8D,00,80,FF,7F,21,
1315243,000002A0,false,Rx,0,8,00,6C,8E,00,80,FF,7F,21,
1317061,000002A0,false,Rx,0,8,00,6D,8F,00,80,FF,7F,21,
1328622,00000312,false,Rx,0,8,00,10,8F,0C,00,FF,00,0D,
1328875,000003F3,false,Rx,0,8,5C,66,0B,8D,FF,7F,00,80,
1329788,000003F3,false,Rx,0,8,5C,66,0C,8E,FF,7F,00,80,
1330025,000002A0,false,Rx,0,8,00,6E,90,00,80,FF,7F,21,
1331624,00000299,false,Rx,0,8,00,00,00,00,00,00,18,74,
1333444,000002A0,false,Rx,0,8,00,60,82,00,80,FF,7F,21,
1335263,000002A0,false,Rx,0,8,00,61,83,00,80,FF,7F,21,
1337081,000002A0,false,Rx,0,8,00,62,84,00,80,FF,7F,21,
1338690,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1348639,00000312,false,Rx,0,8,00,10,8F,0D,00,FF,00,0E,
1348894,000003F3,false,Rx,0,8,5C,66,0D,8F,FF,7F,00,80,
1349795,000003F3,false,Rx,0,8,5C,66,0E,90,FF,7F,00,80,
1350042,000002A0,false,Rx,0,8,00,63,85,00,80,FF,7F,21,
1351624,000002A0,false,Rx,0,8,00,64,86,00,80,FF,7F,21,
1353452,000002A0,false,Rx,0,8,00,65,87,00,80,FF,7F,21,
1355272,000002A0,false,Rx,0,8,00,66,88,00,80,FF,7F,21,
1357100,000002A0,false,Rx,0,8,00,67,89,00,80,FF,7F,21,
1368641,00000312,false,Rx,0,8,00,10,8F,0E,00,FF,00,0F,
1368896,00000422,false,Rx,0,8,00,00,00,00,00,00,00,67,
1369131,000003F3,false,Rx,0,8,5C,66,00,82,FF,7F,00,80,
1369812,000003F3,false,Rx,0,8,5C,66,01,83,FF,7F,00,80,
1370049,000002A0,false,Rx,0,8,00,68,8A,00,80,FF,7F,21,
1371640,000002A0,false,Rx,0,8,00,69,8B,00,80,FF,7F,21,
