Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3465014,0000002C,false,Rx,0,8,1E,00,2F,52,B0,07,00,80,
3470235,000000E0,false,Rx,0,8,00,00,00,0C,0C,00,00,58,
3475017,0000002C,false,Rx,0,8,1E,00,2F,52,C0,F3,00,80,
3480229,000000E0,false,Rx,0,8,00,00,00,0C,0D,00,00,45,
3485012,0000002C,false,Rx,0,8,1E,00,2F,52,D0,6E,00,80,
3490233,000000E0,false,Rx,0,8,00,00,00,0C,0E,00,00,62,
3495015,0000002C,false,Rx,0,8,1E,00,2F,52,E0,D4,00,80,
3500228,000000E0,false,Rx,0,8,00,00,00,0C,0F,00,00,7F,
3505009,0000002C,false,Rx,0,8,1E,00,2F,52,F0,49,00,80,
3510230,000000E0,false,Rx,0,8,00,00,00,0C,00,00,00,C4,
3515012,0000002C,false,Rx,0,8,1E,00,2F,52,00,21,00,80,
3520223,000000E0,false,Rx,0,8,00,00,00,0C,01,00,00,D9,
3525003,0000002C,false,Rx,0,8,1E,00,2F,52,10,BC,00,80,
3530225,000000E0,false,Rx,0,8,00,00,00,0C,02,00,00,FE,
3535007,0000002C,false,Rx,0,8,1E,00,2F,52,20,06,00,80,
3540220,000000E0,false,Rx,0,8,00,00,00,0C,03,00,00,E3,
3545011,0000002C,false,Rx,0,8,1E,00,2F,52,30,9B,00,80,
3550213,000000E0,false,Rx,0,8,00,00,00,0C,04,00,00,B0,
3555003,0000002C,false,Rx,0,8,1E,00,2F,52,40,6F,00,80,
3560215,000000E0,false,Rx,0,8,00,00,00,0C,05,00,00,AD,
3564996,0000002C,false,Rx,0,8,1E,00,2F,52,50,F2,00,80,
3570208,000000E0,false,Rx,0,8,00,00,00,0C,06,00,00,8A,
3575000,0000002C,false,Rx,0,8,1E,00,2F,52,60,48,00,80,
3580213,000000E0,false,Rx,0,8,00,00,00,0C,07,00,00,97,
3584995,0000002C,false,Rx,0,8,1E,00,2F,52,70,D5,00,80,
3590218,000000E0,false,Rx,0,8,00,00,00,0C,08,00,00,2C,
3594999,0000002C,false,Rx,0,8,1E,00,2F,52,80,BD,00,80,
3600211,000000E0,false,Rx,0,8,00,00,00,0C,09,00,00,31,
3604992,0000002C,false,Rx,0,8,1E,00,2F,52,90,20,00,80,
3610213,000000E0,false,Rx,0,8,00,00,00,0C,0A,00,00,16,
3614995,0000002C,false,Rx,0,8,1E,00,2F,52,A0,9A,00,80,
3620208,000000E0,false,Rx,0,8,00,00,00,0C,1B,00,00,C6,
3624998,0000002C,false,Rx,0,8,1E,00,2F,40,B0,41,01,00,
3630200,000000E0,false,Rx,0,8,00,00,00,0C,1C,00,00,95,
3634991,0000002C,false,Rx,0,8,1E,00,2F,40,C0,B5,01,00,
3640203,000000E0,false,Rx,0,8,00,00,00,0C,1D,00,00,88,
3644995,0000002C,false,Rx,0,8,1E,00,2F,40,D0,28,01,00,
3650208,000000E0,false,Rx,0,8,00,00,00,0C,1E,00,00,AF,
3654990,0000002C,false,Rx,0,8,1E,00,2F,40,E0,92,01,00,
3660203,000000E0,false,Rx,0,8,00,00,00,0C,1F,00,00,B2,
3664994,0000002C,false,Rx,0,8,1E,00,2F,40,F0,0F,01,00,
3670205,000000E0,false,Rx,0,8,00,00,00,0C,10,00,00,09,
3674998,0000002C,false,Rx,0,8,1E,00,2F,40,00,67,01,00,
3680199,000000E0,false,Rx,0,8,00,00,00,0C,11,00,00,14,
3684991,0000002C,false,Rx,0,8,1E,00,2F,40,10,FA,01,00,
3690202,000000E0,false,Rx,0,8,00,00,00,0C,12,00,00,33,
3694984,0000002C,false,Rx,0,8,1E,00,2F,40,20,40,01,00,
3700204,000000E0,false,Rx,0,8,00,00,00,0C,13,00,00,2E,
3704986,0000002C,false,Rx,0,8,1E,00,2F,40,30,DD,01,00,
3710198,000000E0,false,Rx,0,8,00,00,00,0C,14,00,00,7D,
3714980,0000002C,false,Rx,0,8,1E,00,2F,40,40,29,01,00,
3720201,000000E0,false,Rx,0,8,00,00,00,0C,15,00,00,60,
3724981,0000002C,false,Rx,0,8,1E,00,2F,40,50,B4,01,00,
3730195,000000E0,false,Rx,0,8,00,00,00,0C,16,00,00,47,
3734976,0000002C,false,Rx,0,8,1E,00,2F,40,60,0E,01,00,
3740187,000000E0,false,Rx,0,8,00,00,00,0C,17,00,00,5A,
3744969,0000002C,false,Rx,0,8,1E,00,2F,40,70,93,01,00,
3750189,000000E0,false,Rx,0,8,00,00,00,0C,18,00,00,E1,
3754980,0000002C,false,Rx,0,8,1E,00,2F,40,80,FB,01,00,
3760183,000000E0,false,Rx,0,8,00,00,00,0C,19,00,00,FC,
3764974,0000002C,false,Rx,0,8,1E,00,2F,40,90,66,01,00,
3770185,000000E0,false,Rx,0,8,00,00,00,0C,1A,00,00,DB,
3774966,0000002C,false,Rx,0,8,1E,00,2F,40,A0,DC,01,00,
3780180,000000E0,false,Rx,0,8,00,00,00,0C,1B,00,00,C6,
3784971,0000002C,false,Rx,0,8,1E,00,2F,40,B0,41,01,00,
3790182,000000E0,false,Rx,0,8,00,00,00,0C,1C,00,00,95,
3794973,0000002C,false,Rx,0,8,1E,00,2F,40,C0,B5,01,00,
3800184,000000E0,false,Rx,0,8,00,00,00,0C,1D,00,00,88,
3804977,0000002C,false,Rx,0,8,1E,00,2F,40,D0,28,01,00,
3810187,000000E0,false,Rx,0,8,00,00,00,0C,1E,00,00,AF,
3814970,0000002C,false,Rx,0,8,1E,00,2F,40,E0,92,01,00,
3820180,000000E0,false,Rx,0,8,00,00,00,0C,1F,00,00,B2,
3824972,0000002C,false,Rx,0,8,1E,00,2F,40,F0,0F,01,00,
